id,name,alias,description,latitude,longitude,address,phone,rating,review_count,review,url,image_url,is_closed,price,origin
LJ0TzEUv00fEK1MWXG0PiA,Rey de Tapas,rey-de-tapas-madrid,Tapas Bars ,40.48310691,-3.72797495,"Calle de Ramón Gómez de la Serna, 99, 28035 Madrid, Spain",34913866466.0,4.0,1,,https://www.yelp.com/biz/rey-de-tapas-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/mmzubxgE84LNVnr1LsWusQ/o.jpg,False,€,Fuencarral-El_Pardo
PQ19GHbnn5wElfKk2XbKJQ,Cervecería Gambrinus,cervecería-gambrinus-madrid-3,Mediterranean Beer Bar Tapas Bars ,40.4864,-3.71782,"Calle Cerro Minguete, s/n, 28035 Madrid, Spain",34913763548.0,3.5,2,,https://www.yelp.com/biz/cervecer%C3%ADa-gambrinus-madrid-3?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/l0BEAy5YMBFzX9OT883zDQ/o.jpg,False,,Fuencarral-El_Pardo
js6-75YzkBs_3TR7Ar3aAQ,Singapur,singapur-madrid,Chinese ,40.4891099,-3.72461,"Calle del Mirador de la Reina, 99, 28035 Madrid, Spain",34913764935.0,4.0,2,,https://www.yelp.com/biz/singapur-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/xqKWgKOgy6AJQITL9X3v8g/o.jpg,False,,Fuencarral-El_Pardo
WX3t4c0qYGILOmyBE42Dsw,El Gran Pollo,el-gran-pollo-madrid,Steakhouses ,40.4807058143862,-3.71657241135836,"Calle de la Isla de Arosa, 31, 28034 Madrid, Spain",34911389650.0,4.0,1,,https://www.yelp.com/biz/el-gran-pollo-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/j9X41_Sbys895pSyLDDdbw/o.jpg,False,€,Fuencarral-El_Pardo
1Mg8IeYeQX-6HjF6QZ4a2g,Gobolem,gobolem-las-rozas,Spanish ,40.4795898,-3.85386606,"Calle de la Cornisa, 18, 28231 Las Rozas, Spain",34916340544.0,4.0,1,,https://www.yelp.com/biz/gobolem-las-rozas?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/jUq01RyOkD_uNAZEOhh5MA/o.jpg,False,,Fuencarral-El_Pardo
lcXegx6iAlH5UolZAaxCuQ,Rubio,rubio-madrid,Spanish Cafeteria ,40.48178,-3.71849,"Avenida del Cardenal Herrera Oría, 239, 28035 Madrid, Spain",34917388670.0,3.5,2,,https://www.yelp.com/biz/rubio-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/xXvgYz4TvWSymOrCSBH-Iw/o.jpg,False,€,Fuencarral-El_Pardo
-9RQr0gY5hnzfn6LKOTl4w,Ginos,ginos-madrid-1456,Italian Mediterranean ,40.4906999,-3.72246,"Calle del Mirador de la Reina, 107, 28035 Madrid, Spain",34915906557.0,3.0,1,,https://www.yelp.com/biz/ginos-madrid-1456?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/jY17Xuz9K2tmZgz3T51tZw/o.jpg,False,,Fuencarral-El_Pardo
b9wlbnSgd14wzBaGNGoGxA,Pizzeria Carlos,pizzeria-carlos-madrid-5,Pizza ,40.4811684177613,-3.71495570987463,"Calle Fermín Caballero, 75, 28034 Madrid, Spain",34911959999.0,3.0,1,,https://www.yelp.com/biz/pizzeria-carlos-madrid-5?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/LzT_Qtrt9f9IggfxDC6Kug/o.jpg,False,,Fuencarral-El_Pardo
KyWBemEcXLnoI7JRgx-ckA,VIPS,vips-madrid-1727,Burgers Fast Food ,40.4907066703535,-3.72249774634838,"Calle Mirador de la Reina, 107, 28035 Madrid, Spain",34638563475.0,3.0,1,,https://www.yelp.com/biz/vips-madrid-1727?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/zxfeXR1J1HFE-deBmA8_rw/o.jpg,False,,Fuencarral-El_Pardo
RdlQ8x03TT3Ob6WsaKZjQA,Moreno,moreno-madrid,Bars Cafeteria ,40.4783211,-3.72557,"Calle Amadeo Gómez, 64, 28035 Madrid, Spain",,5.0,1,,https://www.yelp.com/biz/moreno-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/JhUwB9vX2QhAPPQLPpWxlw/o.jpg,False,€€,Fuencarral-El_Pardo
QRi83IsvO8KKGEOLtbPzWg,Roca la Playa,roca-la-playa-madrid,Spanish ,40.48043,-3.72286,"Avenida del Cardenal Herrera Oria, 260, 28035 Madrid, Spain",34917398503.0,3.0,4,,https://www.yelp.com/biz/roca-la-playa-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/c0E2Gk_paNc3msdokE1Geg/o.jpg,False,,Fuencarral-El_Pardo
j2FJ738vdC2N8o_96MrPzw,Marisqueria Nuevo Puerto,marisqueria-nuevo-puerto-madrid,Seafood Beer Bar ,40.4814905331969,-3.7175272333065,"Calle Islas Cies, 47, 28035 Madrid, Spain",34917319871.0,4.0,1,,https://www.yelp.com/biz/marisqueria-nuevo-puerto-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,,Fuencarral-El_Pardo
5HVsDeir_O-D_beYKPg4Lg,Luso2,luso2-madrid,Portuguese ,40.4799099,-3.72233,"Calle de la Isla de Ons, 26, 28035 Madrid, Spain",34917380165.0,4.0,1,,https://www.yelp.com/biz/luso2-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/KhKAWKdhjOL0Zt-O-Eeavg/o.jpg,False,,Fuencarral-El_Pardo
1dQIynwvG-rOxZcsSTmSdw,La Ponderosa,la-ponderosa-madrid,Steakhouses ,40.4823499,-3.71688,"Avenida del Cardenal Herrera Oria, 231, 28034 Madrid, Spain",34913780836.0,3.5,2,,https://www.yelp.com/biz/la-ponderosa-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media2.fl.yelpcdn.com/bphoto/4vKDFs8opfJUdeEWyMmrqA/o.jpg,False,,Fuencarral-El_Pardo
V4XGIFQ8CGoBpOmApO16GQ,Terra Sana,terra-sana-madrid,Mediterranean Coffee & Tea ,40.5000114,-3.7131901,"Calle del Monasterio de El Paular, 2, 28034 Madrid, Spain",34914276434.0,4.0,1,,https://www.yelp.com/biz/terra-sana-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media1.fl.yelpcdn.com/bphoto/nr4Qbhgez-RJ532xR9riDA/o.jpg,False,€€,Fuencarral-El_Pardo
SV0x7ZfLe9Vzjd7t3fERcg,La Montaña,la-montaña-madrid-7,Spanish ,40.5174809908186,-3.77438306808472,"Avenida de la Guardia, s/n, 28048 Madrid, Spain",34913760883.0,3.0,1,,https://www.yelp.com/biz/la-monta%C3%B1a-madrid-7?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,,Fuencarral-El_Pardo
BuVPjqitYu3Q1EzJwBiCgQ,GO! Sushing,go-sushing-madrid-3,Japanese Sushi Bars ,40.48149,-3.71504,"Calle de Fermín Caballero 76, 28034 Madrid, Spain",34917383691.0,4.0,2,"This place is great if you are looking for fresh, hot and crispy sushi. Very close to my place and I love their sushi. My fav are MAKI DRAGÓN and spicy.... ",https://www.yelp.com/biz/go-sushing-madrid-3?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/gQDXQagGecCUVwCznRjXvA/o.jpg,False,€€€,Fuencarral-El_Pardo
4Q5sUsFFh3XzlVndJe9aoQ,Anmu Kebab,anmu-kebab-madrid,Kebab ,40.48149,-3.71504,"Calle de Fermín Caballero, 76, 28034 Madrid, Spain",34917312313.0,4.0,3,"Good place to have turkish kebab as there are very few places in madrid where you can get it. Often I go there, very close to my place.Rates are reasonable..... ",https://www.yelp.com/biz/anmu-kebab-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,€€,Fuencarral-El_Pardo
fDUWE4_xdvJRRtyCPTpZQw,Mesón Las Vegas,mesón-las-vegas-madrid,Spanish ,40.4806208536121,-3.71618554365089,"Calle de la Isla de Arosa, 29, 28034 Madrid, Spain",34917313954.0,3.0,1,,https://www.yelp.com/biz/mes%C3%B3n-las-vegas-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/qOCxwCzZRN_AQMt_q_IzjQ/o.jpg,False,,Fuencarral-El_Pardo
P13MDVaH2PDjaZpyfDU9jw,Kebabish,kebabish-madrid,Kebab ,40.48104784251,-3.71959901705298,"Calle Isla de Tavira, 32, 28035 Madrid, Spain",34911269615.0,3.0,1,,https://www.yelp.com/biz/kebabish-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media4.fl.yelpcdn.com/bphoto/OHn-YDFf0w2dkXOCSiuMgg/o.jpg,False,€€,Fuencarral-El_Pardo
XIU69THjnlmGvEC-IxmkHw,Adolfo Lazcano Pastelerías,adolfo-lazcano-pastelerías-madrid,Cafeteria Breakfast & Brunch Sandwiches ,40.4881305554643,-3.71627894955396,"Avenida Ventisquero de la Condesa, 20, 28035 Madrid, Spain",34913764544.0,3.0,1,,https://www.yelp.com/biz/adolfo-lazcano-pasteler%C3%ADas-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,https://s3-media3.fl.yelpcdn.com/bphoto/YqcRqINhezanONxcPk92tw/o.jpg,False,€,Fuencarral-El_Pardo
-b8oV9Wdn_hDNcr0tu2rzQ,bonsai,bonsai-madrid,Restaurants ,40.4855456,-3.7218502,"pinares llanos 21, 28035 Madrid, Spain",,3.5,2,,https://www.yelp.com/biz/bonsai-madrid?adjust_creative=dqGj2AyTnWyy-XaSZcvTtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dqGj2AyTnWyy-XaSZcvTtA,,False,,Fuencarral-El_Pardo
oNhHsRDpIlD_LKhGNJoMUg,A' Fenestella,a-fenestella-madrid,Italian Pizza ,40.46842,-3.63845,"Calle de Torquemada, 25, 28043 Madrid, Spain",34913825680.0,4.0,19,"Some of the best Italian food I've ever had.  The pizza was incredible, the lasagna was the best I've had, period and the staff was so incredibly friendly.... Good italian food and service for a very reasonable price. The calzone was amazing and the other pizzas we ordered very good too. The only inconvenient is.... ",https://www.yelp.com/biz/a-fenestella-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/Ao0v7UZuUjYfoKiLwkZfGA/o.jpg,False,€€,Hortaleza
-ZxXff2eNTNAcMYEP5Gphw,Sabores que vuelan,sabores-que-vuelan-madrid,Steakhouses ,40.474411,-3.6407599,"Calle Mar de Oman, 25, 28033 Madrid, Spain",34910237356.0,1.0,1,,https://www.yelp.com/biz/sabores-que-vuelan-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,€€,Hortaleza
w0d4ZrJc91d4KtjEp2e4Ng,Mamma Luna,mamma-luna-madrid,Rotisserie Chicken ,40.4744,-3.64289,"Calle Mar de Aral, 16, 28033 Madrid, Spain",34913820347.0,4.5,3,,https://www.yelp.com/biz/mamma-luna-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/YLlMdzzVKmzGvDxtDa74QQ/o.jpg,False,€,Hortaleza
ZEMc7mrpBTYw9cw6J9St4g,Mütte,mütte-madrid-2,Asian Fusion ,40.4918899,-3.6534709,"Avenida del Alcalde Conde de Mayalde, 37, Esquina calle Príncipe Carlos, 28050 Madrid, Spain",34913185329.0,5.0,8,we are from the United States and we were craving Asian food so he found this place. Didn't really know what to expect. Everything we ordered was delicious.... ,https://www.yelp.com/biz/m%C3%BCtte-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/AQs51KUbQIWZqYmxtJUrQQ/o.jpg,False,€€,Hortaleza
bhmlbdfdSBJ5WdkWGyRxnQ,Zuppa,zuppa-madrid,Soup Sandwiches ,40.4750214639035,-3.63394724202987,"Calle Vía de los Poblados, 3, 28033 Madrid, Spain",34691706566.0,5.0,2,"Amazing soup! We're staying at hotel next door and came in by accident because it was raining.
The soups are so flavorful even the rice in the side they.... Not only was the place immaculate but the soups were delicious, and the sandwich yummy.  The manager was 0attentive and knew all about the soups.  It's.... ",https://www.yelp.com/biz/zuppa-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/96e4HNOy2rCe4htRoGGkkg/o.jpg,False,,Hortaleza
_BUF9zQxUJsJsgYmzzGhjA,Foster's Hollywood,fosters-hollywood-madrid-31,American (Traditional) Burgers ,40.463078,-3.637289,"Calle de Silvano, 77, 28043 Madrid, Spain",34917162895.0,4.0,4,,https://www.yelp.com/biz/fosters-hollywood-madrid-31?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/rZG7-u3oTKDiBljYu9P8sw/o.jpg,False,€€,Hortaleza
i5I8H5KeYUro4d-ViHTL6A,Frangus,frangus-madrid,Portuguese Food Delivery Services ,40.46322,-3.65132,"Carretera de Canillas, 15, 28043 Madrid, Spain",34913003279.0,4.5,6,,https://www.yelp.com/biz/frangus-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/7X9Y2hoB-eJz3FfEDP6ytA/o.jpg,False,€,Hortaleza
oQYqRslMgmRTeHcJaYVzXw,La Burla de Quevedo,la-burla-de-quevedo-madrid,Tapas Bars Tabernas ,40.5006221,-3.6717535,"Calle Azofra, 31, 28050 Madrid, Spain",34911662694.0,4.0,7,"Very good food.... The puerqito pequnito is the absolute best pork dish I have ever had!

There hamburgers with brea cheese ebbed in the meat is great also..... Walked to this restaurant as it was near our hotel. What a wonderful find! The ambiance is warm and inviting... Obviously a locals' hangout. We started our.... We were looking for a place we could walk to from our hotel (Novotel Sanchanarro) and thanks to Yelp's translate feature, we found this place with a few.... ",https://www.yelp.com/biz/la-burla-de-quevedo-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/uZ-Agno5su92FFgfCaaPWg/o.jpg,False,€€,Hortaleza
M82c3PsM5wykSJH2kjuHOw,Casa Florencio,casa-florencio-madrid,Spanish ,40.4733810424805,-3.6435968875885,"Calle de Mar Caspio, 39, 28033 Madrid, Spain",34917630116.0,4.5,2,,https://www.yelp.com/biz/casa-florencio-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/P_ooH5hBa8fSf6TbxoCJKg/o.jpg,False,,Hortaleza
kc54Brn4AEBA0ai7XZAkLQ,Casa Tua,casa-tua-madrid,Spanish ,40.47531,-3.63536,"Via de los Poblados, 3, Parque Empresarial Cristalia, 28033 Madrid, Spain",34913824360.0,5.0,1,A hidden Jem in Madrid the Italian restaurant it's amazing. Nice ambiance and the food it's delicious designer decorated. Best of the best I recommend this.... ,https://www.yelp.com/biz/casa-tua-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/eisZ9JdpBruqovlTHYqM2g/o.jpg,False,,Hortaleza
CplazQqr3Pw8zpAuW46_BA,Arturo,arturo-madrid,Diners Asturian ,40.47294952,-3.64146151,"Calle del Mar de Bering, 9, 28033 Madrid, Spain",34913812502.0,5.0,2,,https://www.yelp.com/biz/arturo-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/MigaWQyJYJCxY1T2LUqDgQ/o.jpg,False,,Hortaleza
ZHIfpCjh284CexT7jUioTA,La Canción del Pirata,la-canción-del-pirata-madrid,Tapas/Small Plates Mediterranean Spanish ,40.4687399,-3.64636,"Avenida de la Gran Vía de Hortaleza, 57C, 28043 Madrid, Spain",34619213413.0,4.5,2,,https://www.yelp.com/biz/la-canci%C3%B3n-del-pirata-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/pggUB8Yg2cnkFeqRLjZ-PA/o.jpg,False,€,Hortaleza
qfoCvCF5xnOrde6ScmHROQ,Fulitu,fulitu-madrid-2,Chinese ,40.4771898,-3.6689107,"Calle Caleruega, 7, 28033 Madrid, Spain",34913839955.0,4.0,10,,https://www.yelp.com/biz/fulitu-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/1YM5IwCzI6aX6WKDI2deZA/o.jpg,False,€€,Hortaleza
0JZQUTZuKAgzxaBgzPoZGA,La Tagliatella,la-tagliatella-madrid-14,Italian ,40.4613504089128,-3.6349355226923,"Avenida de Machupichu, 85, 28043 Madrid, Spain",34913004124.0,4.0,5,"Good food. Good service. Good atmosphere. All you need for a good meal.
Not the cheapest place, but worth it. The terrace is pleasant at mid day.
Very good.... ",https://www.yelp.com/biz/la-tagliatella-madrid-14?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/r1I1UwG4yT39X5MXcbVzdQ/o.jpg,False,€€,Hortaleza
2Bsd6Z-uhw2hqB4V-sCUFw,Evboca,evboca-madrid,Spanish Tapas/Small Plates ,40.448266184842,-3.6759887456377,"Calle Pradillo, 4, 28002 Madrid, Spain",34915195564.0,4.0,9,"Perfection! A friend of mine brought me there and I really enjoyed it! The food is exceptional and we both loved it! I can only recommend such restaurant!. Nice innovative tapas. The eggs are incredible. A little out of the way but worth the effort. Nice, friendly staff.. ",https://www.yelp.com/biz/evboca-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/SYgTXBTajXZpYrUFMmkO1Q/o.jpg,False,€€,Hortaleza
oSeV4tm_lZAiN_K3V6mSBg,Niti,niti-madrid,Asian Fusion ,40.4753281274891,-3.63970705663472,"Avenida Barranquilla,17, 28033 Madrid, Spain",34913823897.0,5.0,1,,https://www.yelp.com/biz/niti-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/XtcyW2L-35MsEwriTHiXUw/o.jpg,False,,Hortaleza
9Dk2MA7tRotJjxCB0pcjyQ,The Frank Tavern,the-frank-tavern-madrid,Sports Bars Irish ,40.47154,-3.64978,"Calle de López de Hoyos, 478., 28043 Madrid, Spain",,4.0,2,,https://www.yelp.com/biz/the-frank-tavern-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media4.fl.yelpcdn.com/bphoto/3qizxs_jHo0Hlh3eYz13OQ/o.jpg,False,€€,Hortaleza
sHE19U4miYIoZBAupBuOAg,Solidere,solidere-madrid,Middle Eastern ,40.4522561501333,-3.66766602506824,"Avenida Alfonso XIII, 39, 28002 Madrid, Spain",34914152107.0,4.0,6,"Great Lebanese restaurant. Service was slow, but then the place was full. Good good and well priced.. ",https://www.yelp.com/biz/solidere-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/8UNF2SRVpWAPiA7o-R2r9Q/o.jpg,False,€€€,Hortaleza
Qrre6JIZ_cPeDrFsNL7qpw,Miño,miño-madrid,Galician ,40.4763908,-3.6391301,"Calle Santa Virgila, 31, 28033 Madrid, Spain",34913815202.0,4.0,1,,https://www.yelp.com/biz/mi%C3%B1o-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Hortaleza
vjJyJ8r8p5mQUFFq2HoW7Q,Los Arcos,los-arcos-madrid-7,Spanish Tapas Bars Cafeteria ,40.4743881225586,-3.65494966506958,"Calle los Arcos de Madrid, 4, 28033 Madrid, Spain",34912341124.0,4.0,1,,https://www.yelp.com/biz/los-arcos-madrid-7?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,,False,,Hortaleza
aeQUlbku4T7XgT7i23wQpw,Dunkin' Coffee,dunkin-coffee-madrid-12,Cafeteria ,40.4691811,-3.6417,"Calle Arequipa, 1, 28043 Madrid, Spain",,4.0,1,,https://www.yelp.com/biz/dunkin-coffee-madrid-12?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media3.fl.yelpcdn.com/bphoto/RBeLlfBAXuqdb2YlGmmOcg/o.jpg,False,€,Hortaleza
9bnboLibbaeuBdKiRAn_9Q,Everest Tandoori,everest-tandoori-madrid,Himalayan/Nepalese ,40.4641270047059,-3.6493468657136,"Calle de Pegaso, 13, 28043 Madrid, Spain",34910231428.0,5.0,5,"This is the best curry I have had hands down.  The owner is fantastic.  He was very customer service oriented and even comped us some after dinner drinks..... Finally, decent Asian cuisine in Madrid! It is a bit far from the city center, but there is a subway station close enough. The Indian stuff they serve is.... ",https://www.yelp.com/biz/everest-tandoori-madrid?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/2INuOGByoOSn-Zr5ecQexw/o.jpg,False,€€,Hortaleza
luo2YhRYGsvjRkyJWIUBig,Friends Tavern,friends-tavern-madrid-2,Pubs Mediterranean ,40.4487166,-3.6727799,"Calle del Pradillo, 30, 28002 Madrid, Spain",34915153974.0,4.5,6,,https://www.yelp.com/biz/friends-tavern-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media1.fl.yelpcdn.com/bphoto/JCAk0mCsi1nJ2QTTdjL77Q/o.jpg,False,€€,Hortaleza
cyeuG4Fe3hzuL0_hV5mjCg,La Ola,la-ola-madrid-2,Spanish ,40.481732,-3.6717596,"Calle de Caleruega, 61, 28033 Madrid, Spain",34917672934.0,4.0,4,,https://www.yelp.com/biz/la-ola-madrid-2?adjust_creative=z8U9P3NucyfGO41pAru5Lw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=z8U9P3NucyfGO41pAru5Lw,https://s3-media2.fl.yelpcdn.com/bphoto/J9mFKtI8DaUeNzq5tsnwgQ/o.jpg,False,€€,Hortaleza
