,Unnamed: 0,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
47,47,Bar Charly,1.0,"Calle de Eugenia de Montijo, 107, 28044 Madrid, Spain",Tapas Bars ,,bar-charly-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/t6p9NOsuLCckLwjV7C5S-A/o.jpg,False,1,40.37399,-3.75101,"{'address1': 'Calle de Eugenia de Montijo, 107', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Eugenia de Montijo, 107', '28044 Madrid', 'Spain']}",,,,[],,,,,,,
48,48,La Parrilla,5.0,"C. C. Isla Azul, Calle Calderilla, 1, 28054 Madrid, Spain",Buffets ,"Go hungry for meat!

This is like a Brazilian rodizio on steroids.  They serve you as much meat, very-well prepared, as you can eat.  At really great.... ",la-parrilla-madrid-3,,False,1,40.3628043,-3.7562059,"{'address1': 'C. C. Isla Azul', 'address2': 'Calle Calderilla, 1', 'address3': '', 'city': 'Madrid', 'zip_code': '28054', 'country': 'ES', 'state': 'M', 'display_address': ['C. C. Isla Azul', 'Calle Calderilla, 1', '28054 Madrid', 'Spain']}",+34 915 11 94 00,,,[],,,,,,,
49,49,Dos Estrellas,4.0,"Calle del General Ricardos, 143, 28019 Madrid, Spain",Tapas/Small Plates Bars ,,dos-estrellas-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/IwzWMkZ7PiAirGzGHrNkyw/o.jpg,False,1,40.38967,-3.72973,"{'address1': 'Calle del General Ricardos, 143', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del General Ricardos, 143', '28019 Madrid', 'Spain']}",,,,[],,,,,,,
0,0,IGo Pasta,2.0,"Calle de Dolores Barranco, 88, 28026 Madrid, Spain",Chinese Asian Fusion Ramen ,"We've been in Spain for a week now. We were kind of tired of eating tapas so we want some hot soups. Went to have some ramen noodles because I was feeling a.... This place had pros and cons:

Pros: 
Great food. I really enjoyed the noodles! It had the kind of chewy noodle that I really like and the soup was good.... I had a chicken teriyaki ramen there, and to be honest, it's totally different from what normal people think it would be. The broth was made by soy sauce.... ",igo-pasta-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/yEEVsdGBmfOkOEWDRLGAWQ/o.jpg,False,22,40.3828201,-3.7105899,"{'address1': 'Calle de Dolores Barranco, 88', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Dolores Barranco, 88', '28026 Madrid', 'Spain']}",+34 917 04 78 08,€€,,[],,,,,,,
1,1,Royal Cantonés,2.0,"Calle Olvido, 92, 28026 Madrid, Spain",Dim Sum ,"Great Chinese restaurant in Madrid! Madrid is an amazing town for travel, but I'm still craving for Chinese food somehow. Found this restaurant in Madrid.... I decided to give it a try after the positive reviews in Yelp, and it turned out to be a great gastronomic experience. We ordered several dishes to share,.... It was already. It was nice seeing canto food on a menu in Madrid after being away from home for so long. I got the porridge and the siu mai. Porridge was.... ",royal-cantonés-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/ThJ9mmJeEZHjOmm98kE7SA/o.jpg,False,25,40.38296,-3.70254,"{'address1': 'Calle Olvido, 92', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Olvido, 92', '28026 Madrid', 'Spain']}",+34 915 00 01 61,€,,[],,,,,,,
2,2,La Parrilla III,4.0,"Calle de la Pilarica, 20, 28026 Madrid, Spain",Steakhouses ,Holy food coma! The food is really great especially the grilled sausages etc. We always come here every time we return to Madrid.. ,la-parrilla-iii-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/b8ltdEEbH6saMpW1h4qrWQ/o.jpg,False,5,40.3858,-3.70338,"{'address1': 'Calle de la Pilarica, 20', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Pilarica, 20', '28026 Madrid', 'Spain']}",+34 914 76 27 81,€€,,[],,,,,,,
3,3,Mis Tradiciones,4.0,"Paseo de las Yeserías, 15, 28005 Madrid, Spain",Peruvian ,"Our best meal in Madrid! The baccalao (cod) was tender and delicious, though too salty. Refreshing gazpacho though it was a sneaky move to offer it as if it.... ",mis-tradiciones-madrid-5,https://s3-media3.fl.yelpcdn.com/bphoto/q_X2BjqNtYpi96ZWzX5mxA/o.jpg,False,13,40.3997693961129,-3.71086184126011,"{'address1': 'Paseo de las Yeserías, 15', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de las Yeserías, 15', '28005 Madrid', 'Spain']}",+34 914 73 37 79,€€,,[],,,,,,,
4,4,La Pequeña Graná,4.0,"Calle de Embajadores, 124, 28045 Madrid, Spain",Tapas Bars Tapas/Small Plates Beer Bar ,"Delicious tapas with awesome service. We ordered several types of tapas and they were all delicious. Wonderful service by the staff. Highly recommend it.. I was staying nearby, and sadly only ventured here on my last night. This place is how broke Madrileños do it, napkins on the floor and all. If you sit.... Well, I'm eating at the bar now. The place is not gonna change your life, but the beer is good, and the tapas are good even if they are on the small side..... ",la-pequeña-graná-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/BhD7tJtaMotbAC706Q1vFg/o.jpg,False,35,40.3993899,-3.69851,"{'address1': 'Calle de Embajadores, 124', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Embajadores, 124', '28045 Madrid', 'Spain']}",+34 914 74 26 30,€,,[],,,,,,,
5,5,Buenas y Santas,5.0,"Calle Bolívar, 9, 28045 Madrid, Spain",Argentine Salad Burgers ,"I was here yesterday for lunch and the place, although small, is very good.  My order was a burger, but this was a burger made from chicken.  They tell you.... Restaurante argentino moderno y económico. Menú diario por debajo de 11€. La carta es rica (y apta para vegetarianos), la presentación es muy buena y la.... ",buenas-y-santas-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/XWSyAAz4Ls_uAHzK257rHw/o.jpg,False,13,40.392025680947,-3.6928251627922,"{'address1': 'Calle Bolívar, 9', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Bolívar, 9', '28045 Madrid', 'Spain']}",+34 915 06 06 47,€€,,[],,,,,,,
6,6,La Taberna de Usera,4.5,"Calle Almendrales, 15, 28026 Madrid, Spain",Steakhouses Tabernas ,,la-taberna-de-usera-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/2AauwlEJCFklmi6PuFLq2A/o.jpg,False,4,40.3872414,-3.7004399,"{'address1': 'Calle Almendrales, 15', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Almendrales, 15', '28026 Madrid', 'Spain']}",+34 914 76 47 21,€,,[],,,,,,,
7,7,Ciri,4.0,"Calle del Amor Hermoso, 21, 28026 Madrid, Spain",Restaurants ,,ciri-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/hZrqxpY00J4TwRNMk801eQ/o.jpg,False,3,40.38631,-3.70396,"{'address1': 'Calle del Amor Hermoso, 21', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Amor Hermoso, 21', '28026 Madrid', 'Spain']}",+34 914 76 02 69,€,,[],,,,,,,
8,8,La Gelateria di Angelo,5.0,"Paseo de las Yeserías, 41, 28005 Madrid, Spain",Ice Cream & Frozen Yogurt Gluten-Free Cafeteria ,"This is the best place for gelato in Madrid. It is a bit off the beaten path for tourists, but is right next to MadridRío, so it's a nice place to stop on a.... ",la-gelateria-di-angelo-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/Sj4PrHTiQ_qxrydDdUT1-A/o.jpg,False,9,40.3978691,-3.7072699,"{'address1': 'Paseo de las Yeserías, 41', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de las Yeserías, 41', '28005 Madrid', 'Spain']}",+34 918 70 99 03,€,,[],,,,,,,
9,9,Amaia,5.0,"Paseo de la Chopera, 71, Plaza Legazpi, 28026 Madrid, Spain",Spanish ,"We spent one week in Madrid in January while working on a project at the Matadero, a huge cultural space, on the outskirts of the city center.  This modest.... ",amaia-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/FTZ7Cy-SZNmCUoxneLxTRQ/o.jpg,False,2,40.3885544,-3.7069343,"{'address1': 'Paseo de la Chopera, 71', 'address2': 'Plaza Legazpi', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Chopera, 71', 'Plaza Legazpi', '28026 Madrid', 'Spain']}",+34 915 06 16 62,,,[],,,,,,,
10,10,Go Hyang Mat,5.0,"Calle del Divino Vallés, 31, 28045 Madrid, Spain",Korean ,"Visiting from LA area, family was craving for Korean food. Had chicken bbq, rice cake soup (to celebrate New Years), soon tofu soup, and sweet spicy squid,.... Definitely will go again someday. The Korean jefa speaks good Korean, Spanish and Chinese jaja. Food was fantastic. She stopped me ordering more food as I.... This restaurant is delicious!!! Just like the Korean food in Seattle! The black bean sauce with noodles is amazing! Can't wait to come back and try more!. ",go-hyang-mat-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/OrQQPpBHxLCjhH_rCPGh6A/o.jpg,False,10,40.39645,-3.69924,"{'address1': 'Calle del Divino Vallés, 31', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Divino Vallés, 31', '28045 Madrid', 'Spain']}",+34 911 43 45 81,€€,,[],,,,,,,
11,11,Taberna La Andaluza,3.5,"Calle de Antonio López, 239, 28041 Madrid, Spain",Tapas Bars Tapas/Small Plates ,,taberna-la-andaluza-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/LLQkhDviOHxmPoQdQia9eg/o.jpg,False,10,40.3802136789814,-3.69530751739332,"{'address1': 'Calle de Antonio López, 239', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28041', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Antonio López, 239', '28041 Madrid', 'Spain']}",+34 914 75 89 12,€€,,[],,,,,,,
12,12,El Deseo,4.0,"Calle de Dolores Barranco, 51, 28026 Madrid, Spain",Breakfast & Brunch Tapas Bars ,,el-deseo-madrid-5,https://s3-media1.fl.yelpcdn.com/bphoto/eW66qjedCXBalcOA51D7QA/o.jpg,False,1,40.3830967243668,-3.70713137090206,"{'address1': 'Calle de Dolores Barranco, 51', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Dolores Barranco, 51', '28026 Madrid', 'Spain']}",+34 915 00 04 40,,,[],,,,,,,
13,13,La Casa del Pulpo,4.0,"Calle de Almendrales, 17, 28026 Madrid, Spain",Seafood Tapas/Small Plates Galician ,"Don't be afraid of the really bright lights and the basic decor, just walk in have a sit in their small ""dining room"" and enjoy their amazing gallego food.... ",la-casa-del-pulpo-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/CvvPOVmMV0p72g29N3pRng/o.jpg,False,9,40.38713,-3.70042,"{'address1': 'Calle de Almendrales, 17', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Almendrales, 17', '28026 Madrid', 'Spain']}",+34 914 76 00 48,€,,[],,,,,,,
14,14,El Sacromonte,5.0,"Calle Mercedes Manjón, 3, 28026 Madrid, Spain",Tapas/Small Plates Tabernas ,,el-sacromonte-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/YzxjRCCfwdS0h3phrpNZcQ/o.jpg,False,1,40.386023,-3.707662,"{'address1': 'Calle Mercedes Manjón, 3', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Mercedes Manjón, 3', '28026 Madrid', 'Spain']}",+34 914 76 02 69,,,[],,,,,,,
15,15,Latxaska Etxea,5.0,"Paseo del Molino, 8, 28045 Madrid, Spain",Basque Spanish Tapas/Small Plates ,"Deception! We couldn't get a table on a Sunday since we didn't have a reservation so they sent us to the outside table one foot from car and bus exhaust..... My new favorite spot for a nice glass of wine! They have a pretty good selection of wine by the glass, even Txakoli! The decoration is really nice as well,.... ",latxaska-etxea-madrid-2,https://s3-media4.fl.yelpcdn.com/bphoto/o9oa9_Gj2lv07fQ9tJ6B_Q/o.jpg,False,10,40.3897202,-3.6925576,"{'address1': 'Paseo del Molino, 8', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo del Molino, 8', '28045 Madrid', 'Spain']}",+34 915 27 10 67,€€,,[],,,,,,,
16,16,Hermanos Egea,4.0,"Calle de la Batalla del Salado, 33, 28045 Madrid, Spain",Spanish Mediterranean Tapas/Small Plates ,"The service was phenomenal, very understanding staff. I had a delicious menu del dia and the price was 10.50 euros. Great local atmosphere and the food was.... ",hermanos-egea-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/rg5ZUM8DLSORZJGyNCCk7g/o.jpg,False,3,40.40016,-3.69613,"{'address1': 'Calle de la Batalla del Salado, 33', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de la Batalla del Salado, 33', '28045 Madrid', 'Spain']}",+34 914 68 46 82,€€,,[],,,,,,,
17,17,La Parrilla de Usera,5.0,"Calle Antonio López, 160, 28026 Madrid, Spain",Steakhouses Spanish ,,la-parrilla-de-usera-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/d3ova1Dmp1puFVeF4Y9KKw/o.jpg,False,1,40.3891376970617,-3.70078593492508,"{'address1': 'Calle Antonio López, 160', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Antonio López, 160', '28026 Madrid', 'Spain']}",,€€,,[],,,,,,,
18,18,La Taberna de Domínguez,5.0,"Calle de Antonio López ,17, 28019 Madrid, Spain",Tapas/Small Plates Spanish Tapas Bars ,"Ate here last night. Excellent food and drink. None of the staff spoke english but we made it work, all of them were friendly and attentive.. Really good tapas and drinks. It's off the beaten path, but if you are in the area give it a shot. It's another place I'm going to miss.. This is an awesome place.  It's not next to all of the tourist attractions, but it's right near the subway stop for Marquez de Vadillo (line 5?).  They have.... ",la-taberna-de-domínguez-madrid-4,https://s3-media2.fl.yelpcdn.com/bphoto/pF7ZCQEi7wk-PfhtW9Br2w/o.jpg,False,7,40.39683,-3.71348,"{'address1': 'Calle de Antonio López ,17', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Antonio López ,17', '28019 Madrid', 'Spain']}",+34 914 69 83 05,€€,,[],,,,,,,
19,19,Jin Gu,4.0,"Calle Perpetua Díaz, 37, 28026 Madrid, Spain",Chinese ,,jin-gu-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/pNwhBhNIfOwJurvtmIs_2Q/o.jpg,False,1,40.3832283,-3.7089,"{'address1': 'Calle Perpetua Díaz, 37', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Perpetua Díaz, 37', '28026 Madrid', 'Spain']}",,,,[],,,,,,,
20,20,Xallas,3.5,"Avenida de Rafaela Ibarra, 12, 28026 Madrid, Spain",Rotisserie Chicken ,,xallas-madrid-4,https://s3-media1.fl.yelpcdn.com/bphoto/hZLMMJgCiDB5Niw3mYiKGw/o.jpg,False,2,40.3821837330263,-3.71138980388048,"{'address1': 'Avenida de Rafaela Ibarra, 12', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Rafaela Ibarra, 12', '28026 Madrid', 'Spain']}",+34 915 65 21 15,€,,[],,,,,,,
21,21,Alconada,5.0,"Paseo de Santamaría de la Cabeza,61, 28045 Madrid, Spain",Spanish ,,alconada-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/TrRA_qt-2YwE_c21v52ZKw/o.jpg,False,4,40.4001960754395,-3.69994592666626,"{'address1': 'Paseo de Santamaría de la Cabeza,61', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Santamaría de la Cabeza,61', '28045 Madrid', 'Spain']}",+34 914 73 66 99,€€,,[],,,,,,,
22,22,Venta Matadero,3.0,"Paseo de la Chopera, 43, 28045 Madrid, Spain",Tapas Bars ,,venta-matadero-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/8sQMKcPr6ePfYeYUKaFuCA/o.jpg,False,12,40.39328,-3.69779,"{'address1': 'Paseo de la Chopera, 43', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Chopera, 43', '28045 Madrid', 'Spain']}",+34 914 73 99 81,€€,,[],,,,,,,
23,23,Los Cigarrales,5.0,"Calle de Antonio López, 52, 28019 Madrid, Spain",Spanish ,"Fresh anchovies, asparagus, rubino (sea bass) with braised potatoes and wonderful sliced roasted garlic. Absolutely fabulous! Wonderful rustic roll with.... ",los-cigarrales-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/nJhsN9FBJ9vxqLiE7BBgnw/o.jpg,False,3,40.3952,-3.71066,"{'address1': 'Calle de Antonio López, 52', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Antonio López, 52', '28019 Madrid', 'Spain']}",+34 914 69 74 52,,,[],,,,,,,
24,24,Costello Río,1.0,"Plaza del General Maroto, 4, 28045 Madrid, Spain",Music Venues Burgers Lounges ,"Costello Río has been around for some time now, opening shortly after the Madrid Río park was inaugurated. 

I recently went for the first time for some.... Worst carrot cake and service  ever. Cake was a bunch of sugar, and not tasting like carrot at all. Waitress very uptight. Not planning to come never again.. ",costello-río-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/FHuC9VLskpgyPNY_504V6A/o.jpg,False,27,40.3935318,-3.6977,"{'address1': 'Plaza del General Maroto, 4', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza del General Maroto, 4', '28045 Madrid', 'Spain']}",+34 671 63 07 07,€€,,[],,,,,,,
25,25,La Marieta,4.0,"Calle del Amor Hermoso, 37, 28026 Madrid, Spain",Tapas Bars Spanish ,,la-marieta-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/O5MaQ0cnwYx01ZAq5B2FZw/o.jpg,False,1,40.38527,-3.70378,"{'address1': 'Calle del Amor Hermoso, 37', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Amor Hermoso, 37', '28026 Madrid', 'Spain']}",+34 914 75 80 17,,,[],,,,,,,
26,26,Burger King,4.5,"Paseo de la Esperanza, 21, 28005 Madrid, Spain",Burgers ,,burger-king-madrid-21,https://s3-media1.fl.yelpcdn.com/bphoto/IGokiZliJeqZJ56JhcDZ-Q/o.jpg,False,6,40.401,-3.70424,"{'address1': 'Paseo de la Esperanza, 21', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de la Esperanza, 21', '28005 Madrid', 'Spain']}",+34 915 17 55 53,€€€€,,[],,,,,,,
27,27,Mesón A'Barca,1.0,"Calle de Dolores Barranco, 4, 28026 Madrid, Spain",Galician Tabernas ,,mesón-abarca-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/o214IhYMPwA6wECXlenxWg/o.jpg,False,1,40.38339,-3.70271,"{'address1': 'Calle de Dolores Barranco, 4', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Dolores Barranco, 4', '28026 Madrid', 'Spain']}",+34 914 76 94 03,€€€,,[],,,,,,,
28,28,Asador Ricardo,4.0,"Puente de Capuchinos, s/n, 28048 Madrid, Spain",Steakhouses ,,asador-ricardo-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/Ooksg7GjfAbHcvzPWHF1LQ/o.jpg,False,1,40.390478,-3.7123,"{'address1': 'Puente de Capuchinos, s/n', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28048', 'country': 'ES', 'state': 'M', 'display_address': ['Puente de Capuchinos, s/n', '28048 Madrid', 'Spain']}",+34 913 76 16 83,,,[],,,,,,,
29,29,El Cuadro,5.0,"Calle Portoalegre, 104, 28025 Madrid, Spain",Spanish ,,el-cuadro-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/HqnvBCkzRadOgBSlzXMn6w/o.jpg,False,2,40.3856392,-3.72383,"{'address1': 'Calle Portoalegre, 104', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Portoalegre, 104', '28025 Madrid', 'Spain']}",+34 648 04 90 54,€€,,[],,,,,,,
30,30,Los Serranos,3.5,"Calle de Joaquín Márquez, 9, 28026 Madrid, Spain",Spanish ,,los-serranos-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/2v5TUTeUc6Za5Hsv06KxTw/o.jpg,False,2,40.38501,-3.7095,"{'address1': 'Calle de Joaquín Márquez, 9', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Joaquín Márquez, 9', '28026 Madrid', 'Spain']}",+34 914 75 35 81,,,[],,,,,,,
31,31,El 7 de Zahonero,4.0,"Paseo de las Yeserias, 7, 28005 Madrid, Spain",Mediterranean Tapas Bars ,,el-7-de-zahonero-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/3SJj-hfF3Dx3k_TSBx-gzA/o.jpg,False,2,40.4003487,-3.7121401,"{'address1': 'Paseo de las Yeserias, 7', 'address2': None, 'address3': '', 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de las Yeserias, 7', '28005 Madrid', 'Spain']}",+34 915 13 48 96,€€,,[],,,,,,,
32,32,El Vermut,3.0,"Calle de Marcelo Usera, 108, 28026 Madrid, Spain",Bars Burgers Tapas/Small Plates ,,el-vermut-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/7RMUetPeeuch4LLNjB1AfQ/o.jpg,False,2,40.38561,-3.70857,"{'address1': 'Calle de Marcelo Usera, 108', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Marcelo Usera, 108', '28026 Madrid', 'Spain']}",+34 914 76 01 06,€€,,[],,,,,,,
33,33,Sabor Sichuan,4.0,"Calle Gabino Jimeno 4, 28026 Madrid, Spain",Dim Sum ,,sabor-sichuan-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/YIaAwktYX9vy9RNmBiiJaQ/o.jpg,False,1,40.386478765394,-3.70714209973812,"{'address1': 'Calle Gabino Jimeno 4', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Gabino Jimeno 4', '28026 Madrid', 'Spain']}",,,,[],,,,,,,
34,34,La Jimena,5.0,"Calle de Melilla, 51, 28005 Madrid, Spain",Tapas Bars ,,la-jimena-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/oNeg8ULRcrGR_atkawtnZQ/o.jpg,False,2,40.4003294940709,-3.7090464681387,"{'address1': 'Calle de Melilla, 51', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28005', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Melilla, 51', '28005 Madrid', 'Spain']}",+34 647 53 30 44,€€,,[],,,,,,,
35,35,Rothenburg,5.0,"Hermenegildo Bielsa, 14, 28026 Madrid, Spain",German ,,rothenburg-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/35gem9Erp-KC9MnD1g0Qog/o.jpg,False,1,40.3892403,-3.7018199,"{'address1': 'Hermenegildo Bielsa, 14', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Hermenegildo Bielsa, 14', '28026 Madrid', 'Spain']}",,,,[],,,,,,,
36,36,Nemrut,4.0,"Paseo del Molino, 1, 28045 Madrid, Spain",Kebab ,,nemrut-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/I-QZLjEJtJlj56LAlKZu0Q/o.jpg,False,4,40.390809936551,-3.69425143863445,"{'address1': 'Paseo del Molino, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo del Molino, 1', '28045 Madrid', 'Spain']}",+34 914 67 48 21,€,,[],,,,,,,
37,37,Cantina Matadero,4.0,"Calle Bolívar, 1, 28045 Madrid, Spain",Modern European ,"3 appetizer + 1 main +one small beer sin alcohol = 12,50 € 
All in a very nice place with a lot of room and design.
calm music and fast service !
All in one.... Cool. Raw. Edgy. Fancy. So hip, it hurts. 
Totally recommend! Go, go, goooooo if you have the chance!

It's in the neighbourhood Arganzuela, which is quite.... ",cantina-matadero-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/Ar_GjWimGOFU5R-l0yyNKg/o.jpg,False,21,40.391346,-3.696195,"{'address1': 'Calle Bolívar, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Bolívar, 1', '28045 Madrid', 'Spain']}",+34 625 90 81 88,€€,,[],,,,,,,
38,38,Museo del Jamon,3.0,"Avenida Cordoba, 3, 28026 Madrid, Spain",Spanish Bars ,,museo-del-jamon-madrid-14,https://s3-media1.fl.yelpcdn.com/bphoto/V-WSOw1G7aZHxNt5eSEpNg/o.jpg,False,5,40.386689,-3.698549,"{'address1': 'Avenida Cordoba, 3', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Cordoba, 3', '28026 Madrid', 'Spain']}",+34 914 76 53 71,,,[],,,,,,,
39,39,Bacanal,4.0,"Calle de Bolívar, 11, 28045 Madrid, Spain",Spanish Pubs ,,bacanal-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/eeqMfOyPHsozX6MdFKJ_Vg/o.jpg,False,6,40.3926314294791,-3.69349348772987,"{'address1': 'Calle de Bolívar, 11', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Bolívar, 11', '28045 Madrid', 'Spain']}",+34 915 06 36 88,€,,[],,,,,,,
