id,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,distrito
UFZAD4vB1DJ7z5CqjaDFWQ,Casa Casi,4.0,"Calle de Torquemada, 19, 28043 Madrid, Spain",Tapas Bars ,,casa-casi-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/EaY_ZOqvT4HH9LbqvrR-9w/o.jpg,False,2,40.4682172534876,-3.63973285245152,"{'address1': 'Calle de Torquemada, 19', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Torquemada, 19', '28043 Madrid', 'Spain']}",+34 913 81 82 31,,Hortaleza
RbymBSa0OeGyYUAmoXG-JA,The Handyman Tavern,4.5,"Carretera de Canillas, 142, 28043 Madrid, Spain",Tabernas Irish ,,the-handyman-tavern-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/oL_cJFQlR1wUSAGc8FPQSQ/o.jpg,False,2,40.4647627448654,-3.6388105970798,"{'address1': 'Carretera de Canillas, 142', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Carretera de Canillas, 142', '28043 Madrid', 'Spain']}",+34 913 81 89 94,€€,Hortaleza
n8PTUuW7C7JYYlUnbPxdww,Petri,4.5,"Calle de Mota del Cuervo, 1, 28043 Madrid, Spain",Spanish ,,petri-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/TmNfoxOxPEaG4jXjZLfsxA/o.jpg,False,3,40.4651712939029,-3.63440777908752,"{'address1': 'Calle de Mota del Cuervo, 1', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Mota del Cuervo, 1', '28043 Madrid', 'Spain']}",+34 913 88 52 35,€€,Hortaleza
8Ly9Bn--taE3DNXBSiLPwA,Lobato,3.0,"Calle de Cervera, 1, 28033 Madrid, Spain",Spanish ,,lobato-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/33xNTI6eA9Fe-UKiGiUVrg/o.jpg,False,2,40.47264,-3.64969,"{'address1': 'Calle de Cervera, 1', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28033', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Cervera, 1', '28033 Madrid', 'Spain']}",+34 917 64 18 24,€€,Hortaleza
qHfX1DaFO-gAIb8GrtOjuw,Telepizza,4.0,"Calle Mar de Kara 1, 28033 Madrid, Spain",Pizza ,,telepizza-madrid-25,,False,1,40.4711824,-3.6444659,"{'address1': 'Calle Mar de Kara 1', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28033', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Mar de Kara 1', '28033 Madrid', 'Spain']}",+34 913 81 58 00,€€,Hortaleza
9vlZ6s5ysVq2bSOPBsbHOw,El Siete,4.0,"Calle de Caleruega, 102, 28033 Madrid, Spain",Dive Bars Gastropubs Pubs ,,el-siete-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/pnvNiwgBFTvqmeUlZsnyLQ/o.jpg,False,1,40.4832267256238,-3.66827785604642,"{'address1': 'Calle de Caleruega, 102', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28033', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Caleruega, 102', '28033 Madrid', 'Spain']}",+34 913 84 69 23,€,Hortaleza
6x7lK6_8SW93CUf1qeFJrQ,El Artesano,3.5,"Calle de Torquemada, 10, 28043 Madrid, Spain",Tapas/Small Plates Spanish ,,el-artesano-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/DxH4pZZD6AXK2EiQIVErmA/o.jpg,False,5,40.46595,-3.63944,"{'address1': 'Calle de Torquemada, 10', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Torquemada, 10', '28043 Madrid', 'Spain']}",+34 917 63 84 68,€€,Hortaleza
ef816tfdDi37JTpfD8ZMpg,La Guapa,3.5,"Carretera de Canillas, 138, 28043 Madrid, Spain",Tapas/Small Plates Spanish ,,la-guapa-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/zpCvnfWxrpJ9wM3lLiMEBQ/o.jpg,False,3,40.4651,-3.63976,"{'address1': 'Carretera de Canillas, 138', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Carretera de Canillas, 138', '28043 Madrid', 'Spain']}",+34 647 68 66 65,€,Hortaleza
HPvaGLILiFM6l2xM8XEEyQ,Thai Gardens,3.0,"Calle de Arturo Soria, 207, 28043 Madrid, Spain",Thai ,"We visited based on a friend of a friend. Olivia, the manager, sensing our ordering dilemma asked if we like her to select for us. Best decision we've ever.... El sitio anterior estaba mejor y la carta es menos extensa pero los precios se mantienen... ",thai-gardens-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/hL-5iKO_l0d2D_ORVXPdQw/o.jpg,False,11,40.46039075,-3.66189927,"{'address1': 'Calle de Arturo Soria, 207', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Arturo Soria, 207', '28043 Madrid', 'Spain']}",+34 915 77 88 84,€€,Hortaleza
Mm1eUTv2XvMrCcxMJJD7sQ,Té Oriental,3.5,"Calle de López de Hoyos, 446, 28043 Madrid, Spain",Chinese Asian Fusion ,,té-oriental-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/Ctf1HOklsyOoTeo1AIFM_Q/o.jpg,False,16,40.4673,-3.65354,"{'address1': 'Calle de López de Hoyos, 446', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de López de Hoyos, 446', '28043 Madrid', 'Spain']}",+34 917 64 50 37,€€,Hortaleza
-QBKbeRQZVTDBd_QujNIfw,100 Montaditos,4.0,"Avenida de Manoteras, 40, 28050 Madrid, Spain",Salad Sandwiches ,,100-montaditos-madrid-8,https://s3-media3.fl.yelpcdn.com/bphoto/BY1LnV--YSEnCNXi82k8ZQ/o.jpg,False,4,40.4860382,-3.66539,"{'address1': 'Avenida de Manoteras, 40', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28050', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Manoteras, 40', '28050 Madrid', 'Spain']}",+34 913 02 91 93,€,Hortaleza
S5i_Ba0lxOzT1ZU0Fjxwnw,Lapizza + Sana,5.0,"Avenida Machupichu, 16, 28043 Madrid, Spain",Pizza ,"Great service, and good food! We had a gluten free pizza and a ham & bacon calzone. For the gluten free, this place is very accommodating with a ton of.... ",lapizza-sana-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/Acza9jYmd2Uxd_PYS5Qb0g/o.jpg,False,4,40.4574757124344,-3.62447178760416,"{'address1': 'Avenida Machupichu, 16', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Machupichu, 16', '28043 Madrid', 'Spain']}",+34 911 72 86 94,€€,Hortaleza
peHVK0Rap_MFLiA3BLD8vg,El Barrilon,4.5,"Calle Caleruega, 87, 28033 Madrid, Spain",Tapas/Small Plates ,,el-barrilon-madrid,,False,3,40.4831,-3.66742,"{'address1': 'Calle Caleruega, 87', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28033', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Caleruega, 87', '28033 Madrid', 'Spain']}",+34 913 02 92 42,,Hortaleza
MxJwiRtz9bUExqmPTh6gxg,La Casita del Pradal,4.0,"Calle Belisana, 18, 28043 Madrid, Spain",Signature Cuisine Tapas/Small Plates ,,la-casita-del-pradal-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/IgfhTDLj6vzgpYr2GS_Fsw/o.jpg,False,3,40.4583206,-3.65523,"{'address1': 'Calle Belisana, 18', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Belisana, 18', '28043 Madrid', 'Spain']}",+34 913 00 23 54,,Hortaleza
S2wp8Ke6sxTaR72rOza-ww,El Patio,4.0,"Avenida de Manoteras, 22, 28050 Madrid, Spain",Gastropubs Mediterranean ,,el-patio-madrid-3,https://s3-media2.fl.yelpcdn.com/bphoto/vkV8rdowm8aBm_eAC1MWVw/o.jpg,False,1,40.48724,-3.6675,"{'address1': 'Avenida de Manoteras, 22', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28050', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de Manoteras, 22', '28050 Madrid', 'Spain']}",+34 913 83 19 30,,Hortaleza
YRA9DBvRfH209KGSU9B3ug,La Tagliatella,5.0,"Avenida de los Andes, 25, 28043 Madrid, Spain",Italian ,"We had a large group (70 people). Israel and his team made sure everything went smoothly from communication before the event to the day itself.

We.... ",la-tagliatella-madrid-36,https://s3-media3.fl.yelpcdn.com/bphoto/CJvZdGrXyMT88nfKGYdZvA/o.jpg,False,1,40.4564241985748,-3.61926149896079,"{'address1': 'Avenida de los Andes, 25', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida de los Andes, 25', '28043 Madrid', 'Spain']}",+34 917 41 63 21,,Hortaleza
syhU_2tT_B0Ek7xGDyDJzQ,Rio Dany,4.0,"Calle de Arturo Soria, 305, 28033 Madrid, Spain",Tapas Bars ,,rio-dany-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/q6NujHxHXdBhDude9aXYeg/o.jpg,False,6,40.4779448429966,-3.66915109872417,"{'address1': 'Calle de Arturo Soria, 305', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28033', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Arturo Soria, 305', '28033 Madrid', 'Spain']}",+34 917 66 51 65,€€,Hortaleza
zdrNn7jb45W2ddQyCLgK3Q,La Arriería,4.0,"Calle Emigrantes, 13, 28043 Madrid, Spain",Spanish ,,la-arriería-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/5mxZUmCya1xJekKOLZ9l5g/o.jpg,False,1,40.4676094,-3.6377499,"{'address1': 'Calle Emigrantes, 13', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Emigrantes, 13', '28043 Madrid', 'Spain']}",+34 913 82 57 27,,Hortaleza
c1R33Vn7cRyQJQCy10pBxQ,Al Punto,4.5,"Avenida Machupichu, 85, Madrid, 28043 Madrid, Spain",Mediterranean ,,al-punto-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/RY6LyziThHXYTFH5M0Wp4A/o.jpg,False,3,40.4611092,-3.6349001,"{'address1': 'Avenida Machupichu, 85', 'address2': 'Madrid', 'address3': '', 'city': 'Madrid', 'zip_code': '28043', 'country': 'ES', 'state': 'M', 'display_address': ['Avenida Machupichu, 85', 'Madrid', '28043 Madrid', 'Spain']}",,€€€,Hortaleza
H6M_Ie_rh1Su4zp4ZIhU7A,Aynaelda,4.5,"Calle los Yébenes, 38, 28047 Madrid, Spain",Spanish ,,aynaelda-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/fdWAfbKRw5oVH0IFznPwng/o.jpg,False,6,40.395977,-3.754116,"{'address1': 'Calle los Yébenes, 38', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle los Yébenes, 38', '28047 Madrid', 'Spain']}",+34 917 10 10 51,€€,Latina
I8n7fk7JnVxvWH54ZAl_Cw,Pica Pizza,3.5,"Calle de Illescas, 100, 28047 Madrid, Spain",Pizza ,,pica-pizza-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/w4rDL0ROfdTphwMriiPPlg/o.jpg,False,2,40.3894499,-3.75215,"{'address1': 'Calle de Illescas, 100', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Illescas, 100', '28047 Madrid', 'Spain']}",+34 917 19 11 11,,Latina
akN8jzwtWRnxlU8mgTQBmg,Novecento,4.5,"Calle de Camarena, 107, 28047 Madrid, Spain",Italian Pizza ,,novecento-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/9vv0FVRnABwoYV0l04GTOA/o.jpg,False,2,40.39211,-3.7553,"{'address1': 'Calle de Camarena, 107', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Camarena, 107', '28047 Madrid', 'Spain']}",+34 917 19 06 30,,Latina
ns7cTfPXyRQVeAFeFcRXbg,Mesón La Parra,3.0,"Calle de Illescas, 209, 28047 Madrid, Spain",Tapas Bars ,,mesón-la-parra-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/rhbUD-Hlix4lvSkxsSAaqg/o.jpg,False,1,40.39021,-3.7528,"{'address1': 'Calle de Illescas, 209', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Illescas, 209', '28047 Madrid', 'Spain']}",+34 917 19 41 68,,Latina
11QfJy-6I8n1oNrJsGD1vA,Los Arcos,3.0,"Calle de Maqueda, 5, 28024 Madrid, Spain",German Beer Bar ,,los-arcos-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/TyBxEoc96GKBc-HT4kIfmg/o.jpg,False,3,40.39467,-3.76461,"{'address1': 'Calle de Maqueda, 5', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Maqueda, 5', '28024 Madrid', 'Spain']}",+34 915 18 24 57,€€,Latina
6wxiEZAXnOlkUtojOoztJg,La Perdiz,3.0,"Calle de Rafael Finat, 7, 28044 Madrid, Spain",Tapas Bars ,,la-perdiz-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/eXB_CtF9gWQuHVE-VnQPmA/o.jpg,False,5,40.38359,-3.76477,"{'address1': 'Calle de Rafael Finat, 7', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Rafael Finat, 7', '28044 Madrid', 'Spain']}",+34 917 06 12 74,€,Latina
cmYPcmAjx_vFykqCNudndA,Colibrí,4.0,"Calle de Ocaña, 106, 28047 Madrid, Spain",Dive Bars Coffee & Tea Tapas Bars ,,colibrí-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/G9AilAvnoTBbj7bRDPPIVg/o.jpg,False,1,40.38574,-3.75284,"{'address1': 'Calle de Ocaña, 106', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Ocaña, 106', '28047 Madrid', 'Spain']}",+34 914 62 64 08,,Latina
zIJgEzlTnJrHEQfyKSjD7A,Jumi-Rosa,3.5,"Calle de Illescas, 64, 28047 Madrid, Spain",Spanish Tapas Bars Breakfast & Brunch ,,jumi-rosa-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/LxEkINUhIMrZwD_ShC2OfA/o.jpg,False,3,40.39205,-3.75803,"{'address1': 'Calle de Illescas, 64', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Illescas, 64', '28047 Madrid', 'Spain']}",+34 917 19 03 23,€€,Latina
OqVODFcZ24Qd7uK840zjmg,Bernat,4.0,"Calle Quero, 19-49, 28024 Madrid, Spain",Pizza Tapas Bars ,,bernat-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/aNBNJV4cs1-8nCmD637LTA/o.jpg,False,1,40.3918419,-3.7609501,"{'address1': 'Calle Quero, 19-49', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Quero, 19-49', '28024 Madrid', 'Spain']}",,€,Latina
ZQGGeJ5EgYIzH3hiN7l6vQ,Cafetería Viena,3.0,"Calle de Valmojado, 231, 28047 Madrid, Spain",Tapas Bars Breakfast & Brunch Cafeteria ,,cafetería-viena-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/RgsYHQqZGn4Q2CASvannKQ/o.jpg,False,1,40.38885,-3.75842,"{'address1': 'Calle de Valmojado, 231', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Valmojado, 231', '28047 Madrid', 'Spain']}",+34 917 17 41 60,€,Latina
Z-SiJNa6yHigsl5HKaKdgg,San Matías,4.0,"Calle de Illescas, 57, 28024 Madrid, Spain",Spanish Tapas Bars ,,san-matías-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/uM1t6-vJfpZV2v_Qz7YR_g/o.jpg,False,4,40.39578,-3.76427,"{'address1': 'Calle de Illescas, 57', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Illescas, 57', '28024 Madrid', 'Spain']}",+34 915 18 10 73,€€,Latina
VcBwvkLlvHKFc9qGlMPr2A,Nuno,4.0,"Paseo de Muñoz Grandes, 53, 28025 Madrid, Spain",Spanish Tapas Bars ,,nuno-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/wiCKSPWOsHv3eO6hf0QZhQ/o.jpg,False,1,40.38669,-3.74224,"{'address1': 'Paseo de Muñoz Grandes, 53', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Muñoz Grandes, 53', '28025 Madrid', 'Spain']}",,,Latina
CtiX2z3zgE-hkCHtQ83CKQ,Albuche,3.0,"Calle los Yébenes, 110, 28047 Madrid, Spain",Tapas/Small Plates Coffee & Tea ,,albuche-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/xdUaznOX05VF06KhDGx09w/o.jpg,False,1,40.3916793211334,-3.75170377490023,"{'address1': 'Calle los Yébenes, 110', 'address2': '', 'address3': None, 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle los Yébenes, 110', '28047 Madrid', 'Spain']}",+34 912 59 44 88,,Latina
6u8S8XGzoLzc_N6tlo1Rpw,El Rincón de Nuno,4.0,"Paseo de Muñoz Grandes, 51, 28025 Madrid, Spain",Tapas Bars ,,el-rincón-de-nuno-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/vyzqHIJfamy8lH_LwX687w/o.jpg,False,1,40.3874529,-3.7443912,"{'address1': 'Paseo de Muñoz Grandes, 51', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Muñoz Grandes, 51', '28025 Madrid', 'Spain']}",,,Latina
xSWuQCc-jtqLYFMnKQFZ-Q,Gonmar,2.5,"Paseo de Muñoz Grandes, 47,, 28025 Madrid, Spain",Tapas Bars ,,gonmar-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/kxw6KfElSyto5gmfzGbTFA/o.jpg,False,2,40.38669,-3.74224,"{'address1': 'Paseo de Muñoz Grandes, 47,', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Muñoz Grandes, 47,', '28025 Madrid', 'Spain']}",+34 914 66 00 32,€€,Latina
Hkrn0uMjvumbS3ysoNE6VA,El Rincón de Alba,3.0,"Calle de Guareña, 11, 28044 Madrid, Spain",Tapas Bars ,,el-rincón-de-alba-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/pBQRH5KLQjSk93DxwJKiuA/o.jpg,False,2,40.38696,-3.76527,"{'address1': 'Calle de Guareña, 11', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Guareña, 11', '28044 Madrid', 'Spain']}",,,Latina
PqvthpIW_PObwDwIlna5Mw,La Sidrería de Montijo,4.0,"Calle de Nuestra Señora de la Luz, 62, 28047 Madrid, Spain",Bars Spanish ,"If you like cider, check out La Sidrería de Montijo while in Madrid.  It's located near Plaza Mayor and they happen to pour their cider over the shoulder..... ",la-sidrería-de-montijo-madrid,,False,1,40.3850403,-3.7474699,"{'address1': 'Calle de Nuestra Señora de la Luz, 62', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Nuestra Señora de la Luz, 62', '28047 Madrid', 'Spain']}",+34 914 28 49 95,,Latina
0zWfsEXMpkBz8ONS0yPg5Q,Dany's,2.0,"Calle de Camarena, 107, 28047 Madrid, Spain",Tapas Bars ,,danys-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/DDgiUT7FCi_fb7sMhYlCpQ/o.jpg,False,1,40.39211,-3.7553,"{'address1': 'Calle de Camarena, 107', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Camarena, 107', '28047 Madrid', 'Spain']}",,,Latina
juT_Yb85ZbW0fLyHbQLDDQ,Mesón Andrés Becerro,4.0,"Calle del Halcón, 22, 28025 Madrid, Spain",Tapas Bars Spanish Tapas/Small Plates ,,mesón-andrés-becerro-madrid-2,https://s3-media1.fl.yelpcdn.com/bphoto/jZWwCfRZQ9atUJBdkz60CQ/o.jpg,False,1,40.38848,-3.74281,"{'address1': 'Calle del Halcón, 22', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Halcón, 22', '28025 Madrid', 'Spain']}",+34 914 62 79 04,,Latina
k6l8v-JSIlrPm0nSzlJWHg,Salsería Paseo,3.0,"Calle Quero, 35, 28024 Madrid, Spain",Beer Bar Sandwiches ,,salsería-paseo-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/tFKaOFf7sSdwebqXeqS8XA/o.jpg,False,1,40.39112,-3.76031,"{'address1': 'Calle Quero, 35', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Quero, 35', '28024 Madrid', 'Spain']}",+34 917 19 44 43,,Latina
F5w-o0Xpw8XBu37h4ArViw,Pemar,4.0,"Paseo de Muñoz Grandes, 29, 28025 Madrid, Spain",Spanish Tapas Bars ,,pemar-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/bNMxD4kqtZhClJX9UKGycw/o.jpg,False,1,40.38669,-3.74224,"{'address1': 'Paseo de Muñoz Grandes, 29', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Muñoz Grandes, 29', '28025 Madrid', 'Spain']}",+34 914 62 95 34,,Latina
lNBUTS2Lr0j6X1rNTBz8vg,Granja Santa Ana,5.0,"Calle Casimiro Escudero, 2, 28025 Madrid, Spain",Rotisserie Chicken ,,granja-santa-ana-madrid,,False,1,40.3899,-3.74225,"{'address1': 'Calle Casimiro Escudero, 2', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Casimiro Escudero, 2', '28025 Madrid', 'Spain']}",+34 914 61 22 61,,Latina
Fl_pNFzBdCqI7AQHYb6AOg,Ro & Ma,4.0,"Calle del Espinar, 27, 28025 Madrid, Spain",Dive Bars Tapas Bars ,,ro-and-ma-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/7yPRGrhoax_41sX9YUz2Hg/o.jpg,False,1,40.3855999,-3.74388,"{'address1': 'Calle del Espinar, 27', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28025', 'country': 'ES', 'state': 'M', 'display_address': ['Calle del Espinar, 27', '28025 Madrid', 'Spain']}",+34 914 28 56 96,,Latina
MFEkSGtwKhJzrpNQrKsqXQ,Vicente y Javier,5.0,"Calle de Damasquillo, 5, 28044 Madrid, Spain",Tapas Bars ,,vicente-y-javier-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/NQ5eg8D-JpdcYxxKmH8J-Q/o.jpg,False,1,40.38277,-3.76474,"{'address1': 'Calle de Damasquillo, 5', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28044', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Damasquillo, 5', '28044 Madrid', 'Spain']}",+34 917 06 73 20,,Latina
8YRly5gNUFr74QFTO0uwAA,Asador Calderón,4.0,"Calle Maqueda, 7, 28024 Madrid, Spain",Rotisserie Chicken ,,asador-calderón-madrid-2,https://s3-media2.fl.yelpcdn.com/bphoto/aa7BIwKpm-fBTR6dZH3HkQ/o.jpg,False,1,40.3943479,-3.7648879,"{'address1': 'Calle Maqueda, 7', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Maqueda, 7', '28024 Madrid', 'Spain']}",+34 917 11 39 35,,Latina
QLlxG-WRJ4mDFLY50ZW6Yw,Molinero,5.0,"Calle Alhambra 72, 28047 Madrid, Spain",Spanish ,,molinero-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/BGlZIOig-sNk8F57nAsBFA/o.jpg,False,1,40.3973861,-3.7442552,"{'address1': 'Calle Alhambra 72', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28047', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Alhambra 72', '28047 Madrid', 'Spain']}",+34 914 61 05 24,,Latina
s1K8_Aes0wylLerPY8Hxlw,Galatasaray,3.0,"Calle Quero, 33, 28024 Madrid, Spain",Bars Kebab ,,galatasaray-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/CiiC3onWtU7OmeBUOWZsYw/o.jpg,False,1,40.39145,-3.76025,"{'address1': 'Calle Quero, 33', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Quero, 33', '28024 Madrid', 'Spain']}",,,Latina
oov1PBW_fEzPOCXvWDqGxw,Al Andalouz,3.0,"Calle de Quero, 37, 28024 Madrid, Spain",Mediterranean ,,al-andalouz-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/KuRattBs7JEaiQcEGLovcw/o.jpg,False,1,40.3913,-3.76044,"{'address1': 'Calle de Quero, 37', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Quero, 37', '28024 Madrid', 'Spain']}",,,Latina
4tOTUjDq5EgFLGFXpNFCwg,El Embrujo Andaluz,3.0,"Calle de Quero, 31, 28024 Madrid, Spain",Tapas Bars ,,el-embrujo-andaluz-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/PYWpuwNiUcOfsneJ7M9EAw/o.jpg,False,2,40.3915999,-3.76024,"{'address1': 'Calle de Quero, 31', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28024', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Quero, 31', '28024 Madrid', 'Spain']}",,,Latina
